STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,VEHICLE_TYPE,Vehicle type,INFRASTRUCTURE_TYPE,Infrastructure type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,61778,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,63383,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,62155,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,66765,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2018,,68456,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,64031,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2016,,65331,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2015,,63212,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2014,,61256,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GBR,United Kingdom,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2013,,56903,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2011,,21871,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,10752,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2023,,43424,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,40288,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,44696,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,50545,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,54246,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2018,,48772,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,43279,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2016,,39141,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2015,,36846,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2014,,40073,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,GRC,Greece,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2013,,38625,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2018,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2016,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2015,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2014,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2013,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2012,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2011,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2023,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HUN,Hungary,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SRB,Serbia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2014,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SRB,Serbia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2013,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SRB,Serbia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2012,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SRB,Serbia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2011,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SRB,Serbia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SRB,Serbia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2023,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SRB,Serbia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SRB,Serbia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,SRB,Serbia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MDA,Moldova,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MDA,Moldova,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2016,,,,M,Missing value; data cannot exist,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,UKR,Ukraine,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2011,,7632,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,UKR,Ukraine,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,6750,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,36900.283,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2016,,36357.008,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2015,,36825,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2014,,36345,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2013,,34106,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2012,,33209,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2011,,32922,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,30342,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2023,,31201.547,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,39391.934,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,40482.73,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,41081.269,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,CHL,Chile,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,41590,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HRV,Croatia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,1105,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HRV,Croatia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2023,,3906,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HRV,Croatia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,3806,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HRV,Croatia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,3472,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HRV,Croatia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,3157,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HRV,Croatia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,3138,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,HRV,Croatia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2018,,2435,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2015,,132156.0011,,E,Estimated value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2014,,121407.5056,,E,Estimated value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2013,,117007,,E,Estimated value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2012,,117074,,E,Estimated value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2011,,101367,,E,Estimated value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,197899.9524,,E,Estimated value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,187112.9048,,E,Estimated value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,88593,,B,Time series break,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,153889.6429,,E,Estimated value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,169187.5714,,E,Estimated value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2018,,166366.3571,,E,Estimated value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,MEX,Mexico,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,151705.4286,,E,Estimated value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,2000,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2016,,1790,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2015,,1744,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2014,,1977,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2013,,1777,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2012,,1642,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2011,,1527,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,1297,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2023,,1916,,E,Estimated value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2022,,2253,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2021,,1907,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2020,,1814,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,EST,Estonia,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2019,,1965,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,IRL,Ireland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2017,,7346,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,IRL,Ireland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2016,,7230,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,IRL,Ireland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2015,,6983,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,IRL,Ireland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2014,,6646,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,IRL,Ireland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2013,,6204,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,IRL,Ireland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2012,,6714,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,IRL,Ireland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2011,,6311,,A,Normal value,3,Thousands,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSCONT(1.0),Annual container transport,I,IRL,Ireland,A,Annual,CONTAINER,Container transport,T,Tonnes,MAR,Maritime,_T,Total,_T,Total,2010,,6457,,A,Normal value,3,Thousands,1,One
